scope,stage,topic_id,topic_label,metric,value
topic,initial,4554.0,"term class, class relevance, log bases, weighting technique, enem, coreference linked, linked augmentation",abstract_count,6
topic,initial,4554.0,"term class, class relevance, log bases, weighting technique, enem, coreference linked, linked augmentation",abstract_share,1.4899317859563996e-05
topic,initial,4554.0,"term class, class relevance, log bases, weighting technique, enem, coreference linked, linked augmentation",selected,False
topic,initial,4555.0,"etpo, worlddb, gdpo, krpo, reward standard, rft, multi reward",abstract_count,6
topic,initial,4555.0,"etpo, worlddb, gdpo, krpo, reward standard, rft, multi reward",abstract_share,1.4899317859563996e-05
topic,initial,4555.0,"etpo, worlddb, gdpo, krpo, reward standard, rft, multi reward",selected,False
topic,initial,4556.0,"indian social, mixed indian, tagging code, media text, code mixed, icon 2015, constrained mode",abstract_count,6
topic,initial,4556.0,"indian social, mixed indian, tagging code, media text, code mixed, icon 2015, constrained mode",abstract_share,1.4899317859563996e-05
topic,initial,4556.0,"indian social, mixed indian, tagging code, media text, code mixed, icon 2015, constrained mode",selected,False
topic,initial,4557.0,"formaldehyde, hcho, surface ozone, atmospheric, ozone, dnn selu, atmospheric formaldehyde",abstract_count,6
topic,initial,4557.0,"formaldehyde, hcho, surface ozone, atmospheric, ozone, dnn selu, atmospheric formaldehyde",abstract_share,1.4899317859563996e-05
topic,initial,4557.0,"formaldehyde, hcho, surface ozone, atmospheric, ozone, dnn selu, atmospheric formaldehyde",selected,False
topic,initial,4558.0,"micro browsing, hyper factors, auto weka, green recommender, l2unrank, unranking, weka",abstract_count,6
topic,initial,4558.0,"micro browsing, hyper factors, auto weka, green recommender, l2unrank, unranking, weka",abstract_share,1.4899317859563996e-05
topic,initial,4558.0,"micro browsing, hyper factors, auto weka, green recommender, l2unrank, unranking, weka",selected,False
topic,initial,4559.0,"boxer, label shift, nets tree, quasi residual, silhouette plot, regularization label, residual plots",abstract_count,6
topic,initial,4559.0,"boxer, label shift, nets tree, quasi residual, silhouette plot, regularization label, residual plots",abstract_share,1.4899317859563996e-05
topic,initial,4559.0,"boxer, label shift, nets tree, quasi residual, silhouette plot, regularization label, residual plots",selected,False
topic,initial,4560.0,"ad eki, model discrepancy, eki, compromise decision, markov neural, bed, bayesian experimental",abstract_count,6
topic,initial,4560.0,"ad eki, model discrepancy, eki, compromise decision, markov neural, bed, bayesian experimental",abstract_share,1.4899317859563996e-05
topic,initial,4560.0,"ad eki, model discrepancy, eki, compromise decision, markov neural, bed, bayesian experimental",selected,False
topic,initial,4561.0,"arq, sparse ternary, binary sparse, qnns, ternary, nascaps, hadamrnn",abstract_count,6
topic,initial,4561.0,"arq, sparse ternary, binary sparse, qnns, ternary, nascaps, hadamrnn",abstract_share,1.4899317859563996e-05
topic,initial,4561.0,"arq, sparse ternary, binary sparse, qnns, ternary, nascaps, hadamrnn",selected,False
topic,initial,4562.0,"cmtrf, rating, rating scales, transformation rating, rating augmentation, transforms rating, clustered monotone",abstract_count,6
topic,initial,4562.0,"cmtrf, rating, rating scales, transformation rating, rating augmentation, transforms rating, clustered monotone",abstract_share,1.4899317859563996e-05
topic,initial,4562.0,"cmtrf, rating, rating scales, transformation rating, rating augmentation, transforms rating, clustered monotone",selected,False
topic,initial,4563.0,"interactive question, support attributes, lamp qa, social groups, answering systems, provided paragraphs, groups ask",abstract_count,6
topic,initial,4563.0,"interactive question, support attributes, lamp qa, social groups, answering systems, provided paragraphs, groups ask",abstract_share,1.4899317859563996e-05
topic,initial,4563.0,"interactive question, support attributes, lamp qa, social groups, answering systems, provided paragraphs, groups ask",selected,False
topic,initial,4564.0,"urban mas, urban research, centered urban, urban, llmsynthor, liveability, micro records",abstract_count,6
topic,initial,4564.0,"urban mas, urban research, centered urban, urban, llmsynthor, liveability, micro records",abstract_share,1.4899317859563996e-05
topic,initial,4564.0,"urban mas, urban research, centered urban, urban, llmsynthor, liveability, micro records",selected,False
topic,initial,4565.0,"flight trajectory, commuting mode, ma bert, car use, residential location, private car, autonomous taxis",abstract_count,6
topic,initial,4565.0,"flight trajectory, commuting mode, ma bert, car use, residential location, private car, autonomous taxis",abstract_share,1.4899317859563996e-05
topic,initial,4565.0,"flight trajectory, commuting mode, ma bert, car use, residential location, private car, autonomous taxis",selected,False
topic,initial,4566.0,"zsm, mtd, zero touch, iot attacks, mtd techniques, remote injection, sbc",abstract_count,6
topic,initial,4566.0,"zsm, mtd, zero touch, iot attacks, mtd techniques, remote injection, sbc",abstract_share,1.4899317859563996e-05
topic,initial,4566.0,"zsm, mtd, zero touch, iot attacks, mtd techniques, remote injection, sbc",selected,False
topic,initial,4567.0,"graphpro, sub attention, mosan, medley sub, sequential graph, user item, dynamic sequential",abstract_count,6
topic,initial,4567.0,"graphpro, sub attention, mosan, medley sub, sequential graph, user item, dynamic sequential",abstract_share,1.4899317859563996e-05
topic,initial,4567.0,"graphpro, sub attention, mosan, medley sub, sequential graph, user item, dynamic sequential",selected,False
topic,initial,4568.0,"spatially embedded, mile, gmu sgcn, gctd, graph condensation, odnet, node ids",abstract_count,6
topic,initial,4568.0,"spatially embedded, mile, gmu sgcn, gctd, graph condensation, odnet, node ids",abstract_share,1.4899317859563996e-05
topic,initial,4568.0,"spatially embedded, mile, gmu sgcn, gctd, graph condensation, odnet, node ids",selected,False
topic,initial,4569.0,"sparrow search, sparrow, treehfd, scoring rules, search sparrow, iterative local, imprecise forecasts",abstract_count,6
topic,initial,4569.0,"sparrow search, sparrow, treehfd, scoring rules, search sparrow, iterative local, imprecise forecasts",abstract_share,1.4899317859563996e-05
topic,initial,4569.0,"sparrow search, sparrow, treehfd, scoring rules, search sparrow, iterative local, imprecise forecasts",selected,False
topic,initial,4570.0,"gawar, unlabeled compression, curso, dmc, oriented matroids, matroids, cmi proper",abstract_count,6
topic,initial,4570.0,"gawar, unlabeled compression, curso, dmc, oriented matroids, matroids, cmi proper",abstract_share,1.4899317859563996e-05
topic,initial,4570.0,"gawar, unlabeled compression, curso, dmc, oriented matroids, matroids, cmi proper",selected,False
topic,initial,4571.0,"fringe, fringe nodes, cdnr, mlgcn, cs mlgcn, domain layer, multiplex networks",abstract_count,6
topic,initial,4571.0,"fringe, fringe nodes, cdnr, mlgcn, cs mlgcn, domain layer, multiplex networks",abstract_share,1.4899317859563996e-05
topic,initial,4571.0,"fringe, fringe nodes, cdnr, mlgcn, cs mlgcn, domain layer, multiplex networks",selected,False
topic,initial,4572.0,"motif 12, 12 7b, exoformer, centroid attention, internal anchor, incorporating running, bn",abstract_count,6
topic,initial,4572.0,"motif 12, 12 7b, exoformer, centroid attention, internal anchor, incorporating running, bn",abstract_share,1.4899317859563996e-05
topic,initial,4572.0,"motif 12, 12 7b, exoformer, centroid attention, internal anchor, incorporating running, bn",selected,False
topic,initial,4573.0,"neural dubber, dubber, dynartmo, jaw, constriction, labial, articulatory",abstract_count,6
topic,initial,4573.0,"neural dubber, dubber, dynartmo, jaw, constriction, labial, articulatory",abstract_share,1.4899317859563996e-05
topic,initial,4573.0,"neural dubber, dubber, dynartmo, jaw, constriction, labial, articulatory",selected,False
topic,initial,4574.0,"convlab, fault trees, analyzing malfunctions, diagnosing dialogue, initiated transitions, convlab open, chit chat",abstract_count,6
topic,initial,4574.0,"convlab, fault trees, analyzing malfunctions, diagnosing dialogue, initiated transitions, convlab open, chit chat",abstract_share,1.4899317859563996e-05
topic,initial,4574.0,"convlab, fault trees, analyzing malfunctions, diagnosing dialogue, initiated transitions, convlab open, chit chat",selected,False
topic,initial,4575.0,"amper, double learning, snapshot ensembling, tennis, communication strategy, vizdoom, global symmetries",abstract_count,6
topic,initial,4575.0,"amper, double learning, snapshot ensembling, tennis, communication strategy, vizdoom, global symmetries",abstract_share,1.4899317859563996e-05
topic,initial,4575.0,"amper, double learning, snapshot ensembling, tennis, communication strategy, vizdoom, global symmetries",selected,False
topic,initial,4576.0,"aki, ponv, hyperkalemia, gru weibull, septic patients, icu, icu readmission",abstract_count,6
topic,initial,4576.0,"aki, ponv, hyperkalemia, gru weibull, septic patients, icu, icu readmission",abstract_share,1.4899317859563996e-05
topic,initial,4576.0,"aki, ponv, hyperkalemia, gru weibull, septic patients, icu, icu readmission",selected,False
topic,initial,4577.0,"bertuit, grievanceassist, vectorization xgboost, complaint management, tweeteval, strong set, multilingual social",abstract_count,6
topic,initial,4577.0,"bertuit, grievanceassist, vectorization xgboost, complaint management, tweeteval, strong set, multilingual social",abstract_share,1.4899317859563996e-05
topic,initial,4577.0,"bertuit, grievanceassist, vectorization xgboost, complaint management, tweeteval, strong set, multilingual social",selected,False
topic,initial,4578.0,"faceadv, gea, evasion impersonation, natural makeup, impersonation attacks, tipr, stickers",abstract_count,6
topic,initial,4578.0,"faceadv, gea, evasion impersonation, natural makeup, impersonation attacks, tipr, stickers",abstract_share,1.4899317859563996e-05
topic,initial,4578.0,"faceadv, gea, evasion impersonation, natural makeup, impersonation attacks, tipr, stickers",selected,False
topic,initial,4579.0,"classification weights, domain fusion, contains images, cluster contains, meta model, label object, learning gan",abstract_count,6
topic,initial,4579.0,"classification weights, domain fusion, contains images, cluster contains, meta model, label object, learning gan",abstract_share,1.4899317859563996e-05
topic,initial,4579.0,"classification weights, domain fusion, contains images, cluster contains, meta model, label object, learning gan",selected,False
topic,initial,4580.0,"codetrans, programl, liger, predict method, code2vec, idbench, program embeddings",abstract_count,6
topic,initial,4580.0,"codetrans, programl, liger, predict method, code2vec, idbench, program embeddings",abstract_share,1.4899317859563996e-05
topic,initial,4580.0,"codetrans, programl, liger, predict method, code2vec, idbench, program embeddings",selected,False
topic,initial,4581.0,"spatial optimisation, inpainting, image outpainting, image inpainting, attributable visual, inpainting restoration, outpainting",abstract_count,6
topic,initial,4581.0,"spatial optimisation, inpainting, image outpainting, image inpainting, attributable visual, inpainting restoration, outpainting",abstract_share,1.4899317859563996e-05
topic,initial,4581.0,"spatial optimisation, inpainting, image outpainting, image inpainting, attributable visual, inpainting restoration, outpainting",selected,False
topic,initial,4582.0,"viskop, kopl, mathnet, manimator, kopl programs, cfe bench, knowledge oriented",abstract_count,6
topic,initial,4582.0,"viskop, kopl, mathnet, manimator, kopl programs, cfe bench, knowledge oriented",abstract_share,1.4899317859563996e-05
topic,initial,4582.0,"viskop, kopl, mathnet, manimator, kopl programs, cfe bench, knowledge oriented",selected,False
topic,initial,4583.0,"auxetic patches, pd inn, cfrc, auxetic, structural optimization, metastructured, metastructured auxetic",abstract_count,6
topic,initial,4583.0,"auxetic patches, pd inn, cfrc, auxetic, structural optimization, metastructured, metastructured auxetic",abstract_share,1.4899317859563996e-05
topic,initial,4583.0,"auxetic patches, pd inn, cfrc, auxetic, structural optimization, metastructured, metastructured auxetic",selected,False
topic,initial,4584.0,"continued fraction, aerial surveillance, drone, straight lines, telemetry extraction, dronevis, drone telemetry",abstract_count,6
topic,initial,4584.0,"continued fraction, aerial surveillance, drone, straight lines, telemetry extraction, dronevis, drone telemetry",abstract_share,1.4899317859563996e-05
topic,initial,4584.0,"continued fraction, aerial surveillance, drone, straight lines, telemetry extraction, dronevis, drone telemetry",selected,False
topic,initial,4585.0,"namms, programmable computer, mathsf relu, mathsf mlp, relu mathsf, functioning programmable, universal programmable",abstract_count,6
topic,initial,4585.0,"namms, programmable computer, mathsf relu, mathsf mlp, relu mathsf, functioning programmable, universal programmable",abstract_share,1.4899317859563996e-05
topic,initial,4585.0,"namms, programmable computer, mathsf relu, mathsf mlp, relu mathsf, functioning programmable, universal programmable",selected,False
topic,initial,4586.0,"dial2vec, triple encoders, dialogue structure, turn dropout, tadse, conversation structure, hcn",abstract_count,6
topic,initial,4586.0,"dial2vec, triple encoders, dialogue structure, turn dropout, tadse, conversation structure, hcn",abstract_share,1.4899317859563996e-05
topic,initial,4586.0,"dial2vec, triple encoders, dialogue structure, turn dropout, tadse, conversation structure, hcn",selected,False
topic,initial,4587.0,"romanian, expressing temporal, information tags, newspapers, eventkg, eventkg bt, newspapers expressing",abstract_count,6
topic,initial,4587.0,"romanian, expressing temporal, information tags, newspapers, eventkg, eventkg bt, newspapers expressing",abstract_share,1.4899317859563996e-05
topic,initial,4587.0,"romanian, expressing temporal, information tags, newspapers, eventkg, eventkg bt, newspapers expressing",selected,False
topic,initial,4588.0,"path attribution, w_, sbn, fpa, visual model, symbolic branch, exactness consistency",abstract_count,6
topic,initial,4588.0,"path attribution, w_, sbn, fpa, visual model, symbolic branch, exactness consistency",abstract_share,1.4899317859563996e-05
topic,initial,4588.0,"path attribution, w_, sbn, fpa, visual model, symbolic branch, exactness consistency",selected,False
topic,initial,4589.0,"active tracking, useless paths, curiosity mobile, drone active, gc vat, modeling curiosity, goal centered",abstract_count,6
topic,initial,4589.0,"active tracking, useless paths, curiosity mobile, drone active, gc vat, modeling curiosity, goal centered",abstract_share,1.4899317859563996e-05
topic,initial,4589.0,"active tracking, useless paths, curiosity mobile, drone active, gc vat, modeling curiosity, goal centered",selected,False
topic,initial,4590.0,"halo, structured missingness, local smoothness, bayesian filtering, minimal local, efficient procedures, function emph",abstract_count,6
topic,initial,4590.0,"halo, structured missingness, local smoothness, bayesian filtering, minimal local, efficient procedures, function emph",abstract_share,1.4899317859563996e-05
topic,initial,4590.0,"halo, structured missingness, local smoothness, bayesian filtering, minimal local, efficient procedures, function emph",selected,False
topic,initial,4591.0,"rlt, rlt methods, reranking truncation, list truncation, choppy, zelo, truncation",abstract_count,6
topic,initial,4591.0,"rlt, rlt methods, reranking truncation, list truncation, choppy, zelo, truncation",abstract_share,1.4899317859563996e-05
topic,initial,4591.0,"rlt, rlt methods, reranking truncation, list truncation, choppy, zelo, truncation",selected,False
topic,initial,4592.0,"vevo2, speech singing, meanaudio, visual speech, audiovisual speech, singing, voice generation",abstract_count,6
topic,initial,4592.0,"vevo2, speech singing, meanaudio, visual speech, audiovisual speech, singing, voice generation",abstract_share,1.4899317859563996e-05
topic,initial,4592.0,"vevo2, speech singing, meanaudio, visual speech, audiovisual speech, singing, voice generation",selected,False
topic,initial,4593.0,"xai class, supervised text, ahead text, keyword driven, pseudo training, look ahead, iasr",abstract_count,6
topic,initial,4593.0,"xai class, supervised text, ahead text, keyword driven, pseudo training, look ahead, iasr",abstract_share,1.4899317859563996e-05
topic,initial,4593.0,"xai class, supervised text, ahead text, keyword driven, pseudo training, look ahead, iasr",selected,False
topic,initial,4594.0,"g2p, clovacall, heteronym, heteronyms, l2 speakers, mental workload, speakers ipa",abstract_count,6
topic,initial,4594.0,"g2p, clovacall, heteronym, heteronyms, l2 speakers, mental workload, speakers ipa",abstract_share,1.4899317859563996e-05
topic,initial,4594.0,"g2p, clovacall, heteronym, heteronyms, l2 speakers, mental workload, speakers ipa",selected,False
topic,initial,4595.0,"whisper natural, masksr, pitch voice, speech conversion, voice quality, ssl representations, masksr2",abstract_count,6
topic,initial,4595.0,"whisper natural, masksr, pitch voice, speech conversion, voice quality, ssl representations, masksr2",abstract_share,1.4899317859563996e-05
topic,initial,4595.0,"whisper natural, masksr, pitch voice, speech conversion, voice quality, ssl representations, masksr2",selected,False
topic,initial,4596.0,"rf pulse, band assignment, deepmud, deeprf, deeprf_slr, user detection, pulse",abstract_count,6
topic,initial,4596.0,"rf pulse, band assignment, deepmud, deeprf, deeprf_slr, user detection, pulse",abstract_share,1.4899317859563996e-05
topic,initial,4596.0,"rf pulse, band assignment, deepmud, deeprf, deeprf_slr, user detection, pulse",selected,False
topic,initial,4597.0,"hypercube rag, instructional documents, test collections, hypercube, inscoqa, noiserbench, llms aka",abstract_count,6
topic,initial,4597.0,"hypercube rag, instructional documents, test collections, hypercube, inscoqa, noiserbench, llms aka",abstract_share,1.4899317859563996e-05
topic,initial,4597.0,"hypercube rag, instructional documents, test collections, hypercube, inscoqa, noiserbench, llms aka",selected,False
topic,initial,4598.0,"context sft, semformer, safe interpretable, temporal biases, planning token, structure episodic, short context",abstract_count,6
topic,initial,4598.0,"context sft, semformer, safe interpretable, temporal biases, planning token, structure episodic, short context",abstract_share,1.4899317859563996e-05
topic,initial,4598.0,"context sft, semformer, safe interpretable, temporal biases, planning token, structure episodic, short context",selected,False
topic,initial,4599.0,"cos dpo, objective alignment, orthalign, cross objective, objective interference, ssapo, sgpo",abstract_count,6
topic,initial,4599.0,"cos dpo, objective alignment, orthalign, cross objective, objective interference, ssapo, sgpo",abstract_share,1.4899317859563996e-05
topic,initial,4599.0,"cos dpo, objective alignment, orthalign, cross objective, objective interference, ssapo, sgpo",selected,False
topic,initial,4600.0,"best respond, downstream agents, swap regret, sleeping, diminishing swap, transductive online, online regression",abstract_count,6
topic,initial,4600.0,"best respond, downstream agents, swap regret, sleeping, diminishing swap, transductive online, online regression",abstract_share,1.4899317859563996e-05
topic,initial,4600.0,"best respond, downstream agents, swap regret, sleeping, diminishing swap, transductive online, online regression",selected,False
topic,initial,4601.0,"logicgraph, quasi symbolic, logicpro, countermodel, logical skills, textit countermodel, formal symbolization",abstract_count,6
topic,initial,4601.0,"logicgraph, quasi symbolic, logicpro, countermodel, logical skills, textit countermodel, formal symbolization",abstract_share,1.4899317859563996e-05
topic,initial,4601.0,"logicgraph, quasi symbolic, logicpro, countermodel, logical skills, textit countermodel, formal symbolization",selected,False
topic,initial,4602.0,"a2sf, accumulative attention, forgetting factor, attention score, ai accelerators, decode phase, accumulative",abstract_count,6
topic,initial,4602.0,"a2sf, accumulative attention, forgetting factor, attention score, ai accelerators, decode phase, accumulative",abstract_share,1.4899317859563996e-05
topic,initial,4602.0,"a2sf, accumulative attention, forgetting factor, attention score, ai accelerators, decode phase, accumulative",selected,False
topic,initial,4603.0,"sbic, imovno, smote, simplicial smote, empirical similarity, absent data, gbdt",abstract_count,6
topic,initial,4603.0,"sbic, imovno, smote, simplicial smote, empirical similarity, absent data, gbdt",abstract_share,1.4899317859563996e-05
topic,initial,4603.0,"sbic, imovno, smote, simplicial smote, empirical similarity, absent data, gbdt",selected,False
topic,initial,4604.0,"asgo, mixest, differentiable algorithms, newton losses, matching map, improvements optimized, optimized differentiable",abstract_count,6
topic,initial,4604.0,"asgo, mixest, differentiable algorithms, newton losses, matching map, improvements optimized, optimized differentiable",abstract_share,1.4899317859563996e-05
topic,initial,4604.0,"asgo, mixest, differentiable algorithms, newton losses, matching map, improvements optimized, optimized differentiable",selected,False
topic,initial,4605.0,"gunshot, gun, bgg, noun pairs, muzzle, firearm, gunshots",abstract_count,6
topic,initial,4605.0,"gunshot, gun, bgg, noun pairs, muzzle, firearm, gunshots",abstract_share,1.4899317859563996e-05
topic,initial,4605.0,"gunshot, gun, bgg, noun pairs, muzzle, firearm, gunshots",selected,False
topic,initial,4606.0,"dimensionality change, charagram, bias word, charagram embeddings, affects bias, wems, change affects",abstract_count,6
topic,initial,4606.0,"dimensionality change, charagram, bias word, charagram embeddings, affects bias, wems, change affects",abstract_share,1.4899317859563996e-05
topic,initial,4606.0,"dimensionality change, charagram, bias word, charagram embeddings, affects bias, wems, change affects",selected,False
topic,initial,4607.0,"reward hacking, displacement resistant, scientific documentation, hacking, preference flow, degrees openness, appearing favorable",abstract_count,6
topic,initial,4607.0,"reward hacking, displacement resistant, scientific documentation, hacking, preference flow, degrees openness, appearing favorable",abstract_share,1.4899317859563996e-05
topic,initial,4607.0,"reward hacking, displacement resistant, scientific documentation, hacking, preference flow, degrees openness, appearing favorable",selected,False
topic,initial,4608.0,"dependency language, dependency parsers, lingual dependency, eud, 12 simple, based dependency, poleval 2018",abstract_count,6
topic,initial,4608.0,"dependency language, dependency parsers, lingual dependency, eud, 12 simple, based dependency, poleval 2018",abstract_share,1.4899317859563996e-05
topic,initial,4608.0,"dependency language, dependency parsers, lingual dependency, eud, 12 simple, based dependency, poleval 2018",selected,False
topic,initial,4609.0,"nado, dinado, t2l, mft, grasp lora, principal weights, neurally decomposed",abstract_count,6
topic,initial,4609.0,"nado, dinado, t2l, mft, grasp lora, principal weights, neurally decomposed",abstract_share,1.4899317859563996e-05
topic,initial,4609.0,"nado, dinado, t2l, mft, grasp lora, principal weights, neurally decomposed",selected,False
topic,initial,4610.0,"rulerag, nbcc, corag, crumqs, openrag, mixalign, ruleqa",abstract_count,6
topic,initial,4610.0,"rulerag, nbcc, corag, crumqs, openrag, mixalign, ruleqa",abstract_share,1.4899317859563996e-05
topic,initial,4610.0,"rulerag, nbcc, corag, crumqs, openrag, mixalign, ruleqa",selected,False
topic,initial,4611.0,"subset norm, subspace momentum, gnis, asymmetric heavy, generalized langevin, initial batch, kernels generalized",abstract_count,6
topic,initial,4611.0,"subset norm, subspace momentum, gnis, asymmetric heavy, generalized langevin, initial batch, kernels generalized",abstract_share,1.4899317859563996e-05
topic,initial,4611.0,"subset norm, subspace momentum, gnis, asymmetric heavy, generalized langevin, initial batch, kernels generalized",selected,False
topic,initial,4612.0,"trajectory clustering, regunet, crashworthiness, alco fm, alco, clustering trajectories, cdtw",abstract_count,6
topic,initial,4612.0,"trajectory clustering, regunet, crashworthiness, alco fm, alco, clustering trajectories, cdtw",abstract_share,1.4899317859563996e-05
topic,initial,4612.0,"trajectory clustering, regunet, crashworthiness, alco fm, alco, clustering trajectories, cdtw",selected,False
topic,initial,4613.0,"newton equations, cpikans, sciml, predictive sciml, angular roughness, bending energy, solving newton",abstract_count,6
topic,initial,4613.0,"newton equations, cpikans, sciml, predictive sciml, angular roughness, bending energy, solving newton",abstract_share,1.4899317859563996e-05
topic,initial,4613.0,"newton equations, cpikans, sciml, predictive sciml, angular roughness, bending energy, solving newton",selected,False
topic,initial,4614.0,"ontourl, unconventional topics, incentive collapse, technology ontology, ai accuracy, topics different, science technology",abstract_count,6
topic,initial,4614.0,"ontourl, unconventional topics, incentive collapse, technology ontology, ai accuracy, topics different, science technology",abstract_share,1.4899317859563996e-05
topic,initial,4614.0,"ontourl, unconventional topics, incentive collapse, technology ontology, ai accuracy, topics different, science technology",selected,False
topic,initial,4615.0,"sax, forecastability, aggregate approximation, forecastability time, sax representation, inherent forecastability, symbolic aggregate",abstract_count,6
topic,initial,4615.0,"sax, forecastability, aggregate approximation, forecastability time, sax representation, inherent forecastability, symbolic aggregate",abstract_share,1.4899317859563996e-05
topic,initial,4615.0,"sax, forecastability, aggregate approximation, forecastability time, sax representation, inherent forecastability, symbolic aggregate",selected,False
topic,initial,4616.0,"vir, forestprune, infinipot, streaming video, long video, video xl, pre editing",abstract_count,6
topic,initial,4616.0,"vir, forestprune, infinipot, streaming video, long video, video xl, pre editing",abstract_share,1.4899317859563996e-05
topic,initial,4616.0,"vir, forestprune, infinipot, streaming video, long video, video xl, pre editing",selected,False
topic,initial,4617.0,"computational management, exploration iteration, affordable generative, storyensemble, believable, shachi, autonomous agency",abstract_count,6
topic,initial,4617.0,"computational management, exploration iteration, affordable generative, storyensemble, believable, shachi, autonomous agency",abstract_share,1.4899317859563996e-05
topic,initial,4617.0,"computational management, exploration iteration, affordable generative, storyensemble, believable, shachi, autonomous agency",selected,False
topic,initial,4618.0,"behavioral policies, pbsuite, prosocialalign, pluralistic, stepwise alignment, safety alignment, pluralistic behavior",abstract_count,6
topic,initial,4618.0,"behavioral policies, pbsuite, prosocialalign, pluralistic, stepwise alignment, safety alignment, pluralistic behavior",abstract_share,1.4899317859563996e-05
topic,initial,4618.0,"behavioral policies, pbsuite, prosocialalign, pluralistic, stepwise alignment, safety alignment, pluralistic behavior",selected,False
topic,initial,4619.0,"askit, structural recursion, political homophily, odsl, com katsumiok, overestimate political, katsumiok",abstract_count,6
topic,initial,4619.0,"askit, structural recursion, political homophily, odsl, com katsumiok, overestimate political, katsumiok",abstract_share,1.4899317859563996e-05
topic,initial,4619.0,"askit, structural recursion, political homophily, odsl, com katsumiok, overestimate political, katsumiok",selected,False
topic,initial,4620.0,"soft thinking, logics stem, mathfusion, soft grpo, stem sft, discrete token, logics",abstract_count,6
topic,initial,4620.0,"soft thinking, logics stem, mathfusion, soft grpo, stem sft, discrete token, logics",abstract_share,1.4899317859563996e-05
topic,initial,4620.0,"soft thinking, logics stem, mathfusion, soft grpo, stem sft, discrete token, logics",selected,False
topic,initial,4621.0,"rfo, macro actions, map elites, elites, mctd, pomdp planning, strongly deceptive",abstract_count,6
topic,initial,4621.0,"rfo, macro actions, map elites, elites, mctd, pomdp planning, strongly deceptive",abstract_share,1.4899317859563996e-05
topic,initial,4621.0,"rfo, macro actions, map elites, elites, mctd, pomdp planning, strongly deceptive",selected,False
topic,initial,4622.0,"swiss german, swiss, standard german, german speech, speech standard, german, german text",abstract_count,6
topic,initial,4622.0,"swiss german, swiss, standard german, german speech, speech standard, german, german text",abstract_share,1.4899317859563996e-05
topic,initial,4622.0,"swiss german, swiss, standard german, german speech, speech standard, german, german text",selected,False
topic,initial,4623.0,"drop clause, nn lm, msmix, tm, lm beneficial, manifold swap, formulation nn",abstract_count,6
topic,initial,4623.0,"drop clause, nn lm, msmix, tm, lm beneficial, manifold swap, formulation nn",abstract_share,1.4899317859563996e-05
topic,initial,4623.0,"drop clause, nn lm, msmix, tm, lm beneficial, manifold swap, formulation nn",selected,False
topic,initial,4624.0,"mbc, cowan model, wilson cowan, metapopulation, cowan, model metapopulation, wilson",abstract_count,6
topic,initial,4624.0,"mbc, cowan model, wilson cowan, metapopulation, cowan, model metapopulation, wilson",abstract_share,1.4899317859563996e-05
topic,initial,4624.0,"mbc, cowan model, wilson cowan, metapopulation, cowan, model metapopulation, wilson",selected,False
topic,initial,4625.0,"foodborne illness, foodborne, implicit gaps, finder, ehealth, gaps biomedical, biomedical transformers",abstract_count,6
topic,initial,4625.0,"foodborne illness, foodborne, implicit gaps, finder, ehealth, gaps biomedical, biomedical transformers",abstract_share,1.4899317859563996e-05
topic,initial,4625.0,"foodborne illness, foodborne, implicit gaps, finder, ehealth, gaps biomedical, biomedical transformers",selected,False
topic,initial,4626.0,"pll, dataset selection, noisy labels, agreement networks, gm pll, small loss, disagreement agreement",abstract_count,6
topic,initial,4626.0,"pll, dataset selection, noisy labels, agreement networks, gm pll, small loss, disagreement agreement",abstract_share,1.4899317859563996e-05
topic,initial,4626.0,"pll, dataset selection, noisy labels, agreement networks, gm pll, small loss, disagreement agreement",selected,False
topic,initial,4627.0,"resection, dru net, tracheal, dru, autonomous resection, caet, luacs",abstract_count,6
topic,initial,4627.0,"resection, dru net, tracheal, dru, autonomous resection, caet, luacs",abstract_share,1.4899317859563996e-05
topic,initial,4627.0,"resection, dru net, tracheal, dru, autonomous resection, caet, luacs",selected,False
topic,initial,4628.0,"pluralization, trankit, plural, cosclassavg, nominal pluralization, fracss, language morphology",abstract_count,6
topic,initial,4628.0,"pluralization, trankit, plural, cosclassavg, nominal pluralization, fracss, language morphology",abstract_share,1.4899317859563996e-05
topic,initial,4628.0,"pluralization, trankit, plural, cosclassavg, nominal pluralization, fracss, language morphology",selected,False
topic,initial,4629.0,"segis net, segis, pulmonary artery, cteph, artery, pulmonary, intracranial",abstract_count,6
topic,initial,4629.0,"segis net, segis, pulmonary artery, cteph, artery, pulmonary, intracranial",abstract_share,1.4899317859563996e-05
topic,initial,4629.0,"segis net, segis, pulmonary artery, cteph, artery, pulmonary, intracranial",selected,False
topic,initial,4630.0,"dp hype, opboost, hype, dldp, privatized embeddings, preserving desensitization, sharing embeddings",abstract_count,6
topic,initial,4630.0,"dp hype, opboost, hype, dldp, privatized embeddings, preserving desensitization, sharing embeddings",abstract_share,1.4899317859563996e-05
topic,initial,4630.0,"dp hype, opboost, hype, dldp, privatized embeddings, preserving desensitization, sharing embeddings",selected,False
topic,initial,4631.0,"amas, van wynsberghe, wynsberghe, wynsberghe robbins, considered abstract, direction human, moral agents",abstract_count,6
topic,initial,4631.0,"amas, van wynsberghe, wynsberghe, wynsberghe robbins, considered abstract, direction human, moral agents",abstract_share,1.4899317859563996e-05
